BEGIN SCATTER2D /COMETA_ZZ_production_analysis/totxsec
Path=/COMETA_ZZ_production_analysis/totxsec
ScaledBy=1.36075046992988942e-05
Title=~
# val1       	err1-        	err1+        	val2         	err2-        	err2+        	
1.300000e+04 	5.000000e-01 	5.000000e-01 	7.952159e+00 	2.614491e-03 	2.614491e-03 	
END SCATTER2D

BEGIN SCATTER2D /COMETA_ZZ_production_analysis/m4l
Path=/COMETA_ZZ_production_analysis/m4l
ScaledBy=1.36075046992988942e-05
Title=~
# val1       	err1-        	err1+        	val2         	err2-        	err2+        	
1.000000e+01 	1.000000e+01 	1.000000e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	
3.000000e+01 	1.000000e+01 	1.000000e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	
5.000000e+01 	1.000000e+01 	1.000000e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	
7.000000e+01 	1.000000e+01 	1.000000e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	
9.000000e+01 	1.000000e+01 	1.000000e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	
1.100000e+02 	1.000000e+01 	1.000000e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	
1.300000e+02 	1.000000e+01 	1.000000e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	
1.500000e+02 	1.000000e+01 	1.000000e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	
1.700000e+02 	1.000000e+01 	1.000000e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	
1.900000e+02 	1.000000e+01 	1.000000e+01 	4.975061e-02 	4.694310e-05 	4.694310e-05 	
2.100000e+02 	1.000000e+01 	1.000000e+01 	6.550560e-02 	5.129427e-05 	5.129427e-05 	
2.300000e+02 	1.000000e+01 	1.000000e+01 	5.481644e-02 	4.709811e-05 	4.709811e-05 	
2.500000e+02 	1.000000e+01 	1.000000e+01 	4.361645e-02 	4.262765e-05 	4.262765e-05 	
2.700000e+02 	1.000000e+01 	1.000000e+01 	3.440939e-02 	3.831850e-05 	3.831850e-05 	
2.900000e+02 	1.000000e+01 	1.000000e+01 	2.705760e-02 	3.474781e-05 	3.474781e-05 	
3.100000e+02 	1.000000e+01 	1.000000e+01 	2.143128e-02 	3.145247e-05 	3.145247e-05 	
3.300000e+02 	1.000000e+01 	1.000000e+01 	1.710577e-02 	2.843735e-05 	2.843735e-05 	
3.500000e+02 	1.000000e+01 	1.000000e+01 	1.375720e-02 	2.586805e-05 	2.586805e-05 	
3.700000e+02 	1.000000e+01 	1.000000e+01 	1.111435e-02 	2.271065e-05 	2.271065e-05 	
3.900000e+02 	1.000000e+01 	1.000000e+01 	9.059694e-03 	2.112425e-05 	2.112425e-05 	
4.100000e+02 	1.000000e+01 	1.000000e+01 	7.443840e-03 	1.894630e-05 	1.894630e-05 	
4.300000e+02 	1.000000e+01 	1.000000e+01 	6.123807e-03 	1.718865e-05 	1.718865e-05 	
4.500000e+02 	1.000000e+01 	1.000000e+01 	5.093393e-03 	1.566785e-05 	1.566785e-05 	
4.700000e+02 	1.000000e+01 	1.000000e+01 	4.247804e-03 	1.388923e-05 	1.388923e-05 	
4.900000e+02 	1.000000e+01 	1.000000e+01 	3.577638e-03 	1.300095e-05 	1.300095e-05 	
5.100000e+02 	1.000000e+01 	1.000000e+01 	3.033030e-03 	1.234648e-05 	1.234648e-05 	
5.300000e+02 	1.000000e+01 	1.000000e+01 	2.569902e-03 	1.101139e-05 	1.101139e-05 	
