BEGIN SCATTER2D /COMETA_ZZ_production_analysis/cosee
Path=/COMETA_ZZ_production_analysis/cosee
ScaledBy=2.02018353241746566e-05
Title=~
# val1       	err1-        	err1+        	val2         	err2-        	err2+        	
-9.750000e-01	2.500000e-02 	2.500000e-02 	1.437880e-02 	3.614850e-05 	3.614850e-05 	
-9.250000e-01	2.500000e-02 	2.500000e-02 	1.498386e-02 	3.771967e-05 	3.771967e-05 	
-8.750000e-01	2.500000e-02 	2.500000e-02 	1.560662e-02 	3.915458e-05 	3.915458e-05 	
-8.250000e-01	2.500000e-02 	2.500000e-02 	1.626751e-02 	4.051548e-05 	4.051548e-05 	
-7.750000e-01	2.500000e-02 	2.500000e-02 	1.675752e-02 	4.163054e-05 	4.163054e-05 	
-7.250000e-01	2.500000e-02 	2.500000e-02 	1.725222e-02 	4.273022e-05 	4.273022e-05 	
-6.750000e-01	2.500000e-02 	2.500000e-02 	1.770077e-02 	4.356388e-05 	4.356388e-05 	
-6.250000e-01	2.500000e-02 	2.500000e-02 	1.793106e-02 	4.403939e-05 	4.403939e-05 	
-5.750000e-01	2.500000e-02 	2.500000e-02 	1.825085e-02 	4.467559e-05 	4.467559e-05 	
-5.250000e-01	2.500000e-02 	2.500000e-02 	1.842852e-02 	4.505069e-05 	4.505069e-05 	
-4.750000e-01	2.500000e-02 	2.500000e-02 	1.870964e-02 	4.549934e-05 	4.549934e-05 	
-4.250000e-01	2.500000e-02 	2.500000e-02 	1.884097e-02 	4.569542e-05 	4.569542e-05 	
-3.750000e-01	2.500000e-02 	2.500000e-02 	1.893729e-02 	4.573734e-05 	4.573734e-05 	
-3.250000e-01	2.500000e-02 	2.500000e-02 	1.899069e-02 	4.576093e-05 	4.576093e-05 	
-2.750000e-01	2.500000e-02 	2.500000e-02 	1.897108e-02 	4.565869e-05 	4.565869e-05 	
-2.250000e-01	2.500000e-02 	2.500000e-02 	1.910144e-02 	4.573152e-05 	4.573152e-05 	
-1.750000e-01	2.500000e-02 	2.500000e-02 	1.912334e-02 	4.565550e-05 	4.565550e-05 	
-1.250000e-01	2.500000e-02 	2.500000e-02 	1.915329e-02 	4.555813e-05 	4.555813e-05 	
-7.500000e-02	2.500000e-02 	2.500000e-02 	1.908220e-02 	4.531071e-05 	4.531071e-05 	
-2.500000e-02	2.500000e-02 	2.500000e-02 	1.907577e-02 	4.508296e-05 	4.508296e-05 	
2.500000e-02 	2.500000e-02 	2.500000e-02 	1.910345e-02 	4.494808e-05 	4.494808e-05 	
7.500000e-02 	2.500000e-02 	2.500000e-02 	1.906586e-02 	4.471806e-05 	4.471806e-05 	
1.250000e-01 	2.500000e-02 	2.500000e-02 	1.906683e-02 	4.453065e-05 	4.453065e-05 	
1.750000e-01 	2.500000e-02 	2.500000e-02 	1.912734e-02 	4.439155e-05 	4.439155e-05 	
2.250000e-01 	2.500000e-02 	2.500000e-02 	1.918442e-02 	4.430136e-05 	4.430136e-05 	
2.750000e-01 	2.500000e-02 	2.500000e-02 	1.925461e-02 	4.420201e-05 	4.420201e-05 	
3.250000e-01 	2.500000e-02 	2.500000e-02 	1.930984e-02 	4.409937e-05 	4.409937e-05 	
3.750000e-01 	2.500000e-02 	2.500000e-02 	1.951649e-02 	4.415462e-05 	4.415462e-05 	
4.250000e-01 	2.500000e-02 	2.500000e-02 	1.970954e-02 	4.420372e-05 	4.420372e-05 	
4.750000e-01 	2.500000e-02 	2.500000e-02 	2.000474e-02 	4.446985e-05 	4.446985e-05 	
5.250000e-01 	2.500000e-02 	2.500000e-02 	2.035522e-02 	4.467592e-05 	4.467592e-05 	
5.750000e-01 	2.500000e-02 	2.500000e-02 	2.071227e-02 	4.494517e-05 	4.494517e-05 	
6.250000e-01 	2.500000e-02 	2.500000e-02 	2.118086e-02 	4.527339e-05 	4.527339e-05 	
6.750000e-01 	2.500000e-02 	2.500000e-02 	2.168463e-02 	4.570876e-05 	4.570876e-05 	
7.250000e-01 	2.500000e-02 	2.500000e-02 	2.210954e-02 	4.584366e-05 	4.584366e-05 	
7.750000e-01 	2.500000e-02 	2.500000e-02 	2.255682e-02 	4.597422e-05 	4.597422e-05 	
8.250000e-01 	2.500000e-02 	2.500000e-02 	2.243472e-02 	4.537571e-05 	4.537571e-05 	
8.750000e-01 	2.500000e-02 	2.500000e-02 	2.139506e-02 	4.345254e-05 	4.345254e-05 	
9.250000e-01 	2.500000e-02 	2.500000e-02 	1.607091e-02 	3.601559e-05 	3.601559e-05 	
9.750000e-01 	2.500000e-02 	2.500000e-02 	4.548317e-03 	1.641835e-05 	1.641835e-05 	
END SCATTER2D

BEGIN SCATTER2D /COMETA_ZZ_production_analysis/cosee[MUR=0.5__MUF=0.5__LHAPDF=325100]
Path=/COMETA_ZZ_production_analysis/cosee[MUR=0.5__MUF=0.5__LHAPDF=325100]
ScaledBy=2.02018353242572660e-05
Title=~
# val1       	err1-        	err1+        	val2         	err2-        	err2+        	
-9.750000e-01	2.500000e-02 	2.500000e-02 	1.736136e-02 	4.354807e-05 	4.354807e-05 	
-9.250000e-01	2.500000e-02 	2.500000e-02 	1.810704e-02 	4.547144e-05 	4.547144e-05 	
-8.750000e-01	2.500000e-02 	2.500000e-02 	1.887570e-02 	4.723879e-05 	4.723879e-05 	
-8.250000e-01	2.500000e-02 	2.500000e-02 	1.969044e-02 	4.891721e-05 	4.891721e-05 	
-7.750000e-01	2.500000e-02 	2.500000e-02 	2.030089e-02 	5.030710e-05 	5.030710e-05 	
-7.250000e-01	2.500000e-02 	2.500000e-02 	2.091851e-02 	5.167873e-05 	5.167873e-05 	
-6.750000e-01	2.500000e-02 	2.500000e-02 	2.148060e-02 	5.273185e-05 	5.273185e-05 	
-6.250000e-01	2.500000e-02 	2.500000e-02 	2.177983e-02 	5.335377e-05 	5.335377e-05 	
-5.750000e-01	2.500000e-02 	2.500000e-02 	2.218775e-02 	5.417246e-05 	5.417246e-05 	
-5.250000e-01	2.500000e-02 	2.500000e-02 	2.242353e-02 	5.467486e-05 	5.467486e-05 	
-4.750000e-01	2.500000e-02 	2.500000e-02 	2.278296e-02 	5.525814e-05 	5.525814e-05 	
-4.250000e-01	2.500000e-02 	2.500000e-02 	2.296410e-02 	5.554522e-05 	5.554522e-05 	
-3.750000e-01	2.500000e-02 	2.500000e-02 	2.310290e-02 	5.564797e-05 	5.564797e-05 	
-3.250000e-01	2.500000e-02 	2.500000e-02 	2.318903e-02 	5.572196e-05 	5.572196e-05 	
-2.750000e-01	2.500000e-02 	2.500000e-02 	2.318638e-02 	5.564604e-05 	5.564604e-05 	
-2.250000e-01	2.500000e-02 	2.500000e-02 	2.336681e-02 	5.578015e-05 	5.578015e-05 	
-1.750000e-01	2.500000e-02 	2.500000e-02 	2.341431e-02 	5.573329e-05 	5.573329e-05 	
-1.250000e-01	2.500000e-02 	2.500000e-02 	2.347277e-02 	5.566242e-05 	5.566242e-05 	
-7.500000e-02	2.500000e-02 	2.500000e-02 	2.340900e-02 	5.540744e-05 	5.540744e-05 	
-2.500000e-02	2.500000e-02 	2.500000e-02 	2.342189e-02 	5.517160e-05 	5.517160e-05 	
2.500000e-02 	2.500000e-02 	2.500000e-02 	2.347852e-02 	5.505386e-05 	5.505386e-05 	
7.500000e-02 	2.500000e-02 	2.500000e-02 	2.345977e-02 	5.482697e-05 	5.482697e-05 	
1.250000e-01 	2.500000e-02 	2.500000e-02 	2.348212e-02 	5.463742e-05 	5.463742e-05 	
1.750000e-01 	2.500000e-02 	2.500000e-02 	2.358145e-02 	5.451449e-05 	5.451449e-05 	
