BEGIN SCATTER2D /COMETA_ZZ_production_analysis/cosee
Path=/COMETA_ZZ_production_analysis/cosee
ScaledBy=9.85212748428087469e-06
Title=~
# val1       	err1-        	err1+        	val2         	err2-        	err2+        	
-9.750000e-01	2.500000e-02 	2.500000e-02 	1.926784e-02 	3.205385e-05 	3.205385e-05 	
-9.250000e-01	2.500000e-02 	2.500000e-02 	1.908289e-02 	3.178124e-05 	3.178124e-05 	
-8.750000e-01	2.500000e-02 	2.500000e-02 	1.903190e-02 	3.171961e-05 	3.171961e-05 	
-8.250000e-01	2.500000e-02 	2.500000e-02 	1.904961e-02 	3.178126e-05 	3.178126e-05 	
-7.750000e-01	2.500000e-02 	2.500000e-02 	1.906083e-02 	3.183762e-05 	3.183762e-05 	
-7.250000e-01	2.500000e-02 	2.500000e-02 	1.901460e-02 	3.185559e-05 	3.185559e-05 	
-6.750000e-01	2.500000e-02 	2.500000e-02 	1.890733e-02 	3.175082e-05 	3.175082e-05 	
-6.250000e-01	2.500000e-02 	2.500000e-02 	1.887155e-02 	3.178663e-05 	3.178663e-05 	
-5.750000e-01	2.500000e-02 	2.500000e-02 	1.885822e-02 	3.176643e-05 	3.176643e-05 	
-5.250000e-01	2.500000e-02 	2.500000e-02 	1.865799e-02 	3.153777e-05 	3.153777e-05 	
-4.750000e-01	2.500000e-02 	2.500000e-02 	1.853703e-02 	3.142692e-05 	3.142692e-05 	
-4.250000e-01	2.500000e-02 	2.500000e-02 	1.832776e-02 	3.118594e-05 	3.118594e-05 	
-3.750000e-01	2.500000e-02 	2.500000e-02 	1.819262e-02 	3.098351e-05 	3.098351e-05 	
-3.250000e-01	2.500000e-02 	2.500000e-02 	1.807785e-02 	3.081763e-05 	3.081763e-05 	
-2.750000e-01	2.500000e-02 	2.500000e-02 	1.788453e-02 	3.056713e-05 	3.056713e-05 	
-2.250000e-01	2.500000e-02 	2.500000e-02 	1.777818e-02 	3.036912e-05 	3.036912e-05 	
-1.750000e-01	2.500000e-02 	2.500000e-02 	1.755515e-02 	3.006092e-05 	3.006092e-05 	
-1.250000e-01	2.500000e-02 	2.500000e-02 	1.743916e-02 	2.990194e-05 	2.990194e-05 	
-7.500000e-02	2.500000e-02 	2.500000e-02 	1.723809e-02 	2.957445e-05 	2.957445e-05 	
-2.500000e-02	2.500000e-02 	2.500000e-02 	1.713920e-02 	2.935720e-05 	2.935720e-05 	
2.500000e-02 	2.500000e-02 	2.500000e-02 	1.698599e-02 	2.908508e-05 	2.908508e-05 	
7.500000e-02 	2.500000e-02 	2.500000e-02 	1.690105e-02 	2.887231e-05 	2.887231e-05 	
1.250000e-01 	2.500000e-02 	2.500000e-02 	1.683036e-02 	2.872351e-05 	2.872351e-05 	
1.750000e-01 	2.500000e-02 	2.500000e-02 	1.670893e-02 	2.846580e-05 	2.846580e-05 	
2.250000e-01 	2.500000e-02 	2.500000e-02 	1.667383e-02 	2.833421e-05 	2.833421e-05 	
2.750000e-01 	2.500000e-02 	2.500000e-02 	1.665597e-02 	2.818514e-05 	2.818514e-05 	
3.250000e-01 	2.500000e-02 	2.500000e-02 	1.664018e-02 	2.808923e-05 	2.808923e-05 	
3.750000e-01 	2.500000e-02 	2.500000e-02 	1.672483e-02 	2.805853e-05 	2.805853e-05 	
4.250000e-01 	2.500000e-02 	2.500000e-02 	1.677471e-02 	2.798178e-05 	2.798178e-05 	
4.750000e-01 	2.500000e-02 	2.500000e-02 	1.693287e-02 	2.802423e-05 	2.802423e-05 	
5.250000e-01 	2.500000e-02 	2.500000e-02 	1.709004e-02 	2.801190e-05 	2.801190e-05 	
5.750000e-01 	2.500000e-02 	2.500000e-02 	1.721819e-02 	2.798837e-05 	2.798837e-05 	
6.250000e-01 	2.500000e-02 	2.500000e-02 	1.737906e-02 	2.796010e-05 	2.796010e-05 	
6.750000e-01 	2.500000e-02 	2.500000e-02 	1.764666e-02 	2.802961e-05 	2.802961e-05 	
7.250000e-01 	2.500000e-02 	2.500000e-02 	1.779388e-02 	2.797003e-05 	2.797003e-05 	
